Generation	Treatment	Rep	lambda	surv	epr	hf	sex	dev.time	lambda.stand	surv.stand	epr.stand	hf.stand	sex.stand	dev.stand	lambda.rel	surv.rel	epr.rel	hf.rel	sex.rel	dev.rel
3	1	3	1.25175296539223	0.96	18	0.94	0.495	11	0.191721396583005	-0.695221787153805	0.400608737436085	0.147294808457405		-0.695221787153808	1.01489211052861	0.986301369863014	1.17647058823529	1.03638368246968	1	0.970588235294118
3	1	3	1.20951288845799	0.96	11.5	0.96	0.495	11	-0.249178788476237	-0.695221787153805	-0.563819704539676	0.236564389340681		-0.695221787153808	0.980644841287875	0.986301369863014	0.751633986928105	1.05843439911797	1	0.970588235294118
3	1	3	0.943757747288595	0.96	2	0.25	0.495	11	-3.02312001742915	-0.695221787153805	-1.97336896588887	-2.93250573201562		-0.695221787153808	0.765176770860157	0.986301369863014	0.130718954248366	0.275633958103638	1	0.970588235294118
3	1	3	1.25515074200409	0.96	17.5	1	0.495	11	0.227187249055085	-0.695221787153805	0.326421934207181	0.415103551107233		-0.695221787153808	1.0176469485614	0.986301369863014	1.1437908496732	1.10253583241455	1	0.970588235294118
3	1	3	1.19993400227521	0.96	10	1	0.495	11	-0.349162808326012	-0.695221787153805	-0.78638011422639	0.415103551107233		-0.695221787153808	0.972878503772941	0.986301369863014	0.65359477124183	1.10253583241455	1	0.970588235294118
3	1	3	1.23995266248906	0.96	16	0.94	0.495	11	0.0685503204066415	-0.695221787153805	0.103861524520466	0.147294808457405		-0.695221787153808	1.00532470014543	0.986301369863014	1.04575163398693	1.03638368246968	1	0.970588235294118
3	1	3	1.29279879021084	1	24	1	0.495	12	0.620156027197156	1.39044357430762	1.29085037618294	0.415103551107233		1.39044357430761	1.04817110800676	1.02739726027397	1.56862745098039	1.10253583241455	1	1.05882352941176
3	1	3	1.28068796414087	1	21.5	0.98	0.495	12	0.493743722982299	1.39044357430762	0.919916360038418	0.325833970223957		1.39044357430761	1.03835193268206	1.02739726027397	1.40522875816993	1.08048511576626	1	1.05882352941176
3	1	3	1.2888269945366	1	23	1	0.495	12	0.578698587370137	1.39044357430762	1.14247676972513	0.415103551107233		1.39044357430761	1.04495086870566	1.02739726027397	1.50326797385621	1.10253583241455	1	1.05882352941176
3	1	3	1.20913663586815	1	9.5	1	0.495	12	-0.253106097527964	1.39044357430762	-0.860566917455295	0.415103551107233		1.39044357430761	0.980339784463124	1.02739726027397	0.620915032679739	1.10253583241455	1	1.05882352941176
3	1	3	1.26055268851804	1	18	0.94	0.495	12	0.283572544503022	1.39044357430762	0.400608737436085	0.147294808457405		1.39044357430761	1.02202672080886	1.02739726027397	1.17647058823529	1.03638368246968	1	1.05882352941176
3	1	3	1.22230403520328	1	11.5	0.96	0.495	12	-0.115665325044385	1.39044357430762	-0.563819704539676	0.236564389340681		1.39044357430761	0.99101560474945	1.02739726027397	0.751633986928105	1.05843439911797	1	1.05882352941176
3	1	3	0.978968469713251	1	2	0.25	0.495	12	-2.65559194551609	1.39044357430762	-1.97336896588887	-2.93250573201562		1.39044357430761	0.79372480340554	1.02739726027397	0.130718954248366	0.275633958103638	1	1.05882352941176
3	1	3	1.26362487172427	1	17.5	1	0.495	12	0.315639866403771	1.39044357430762	0.326421934207181	0.415103551107233		1.39044357430761	1.02451757530197	1.02739726027397	1.1437908496732	1.10253583241455	1	1.05882352941176
3	1	3	1.21361552766008	1	10	1	0.495	12	-0.206355609289115	1.39044357430762	-0.78638011422639	0.415103551107233		1.39044357430761	0.983971165469773	1.02739726027397	0.65359477124183	1.10253583241455	1	1.05882352941176
3	1	3	1.24987797684839	1	16	0.94	0.495	12	0.172150343309359	1.39044357430762	0.103861524520466	0.147294808457405		1.39044357430761	1.01337191354639	1.02739726027397	1.04575163398693	1.03638368246968	1	1.05882352941176
3	2	1	1.07444796334905	0.851851852	17	0.12	0.517948718	12	-1.66740150626506	1.25248057930731	-0.353840835588776	-2.12794568431115		-1.20415945787923	0.902289451765275	1.0595823097015	0.84788029925187	0.153452685421995	1	0.923076923076923
3	2	1	1.26233623316722	0.851851852	19	1	0.517948718	12	1.02511825826604	1.25248057930731	-0.121814058153513	0.700743442869835		-1.20415945787923	1.06007243405037	1.0595823097015	0.947630922693267	1.27877237851662	1	0.923076923076923
3	2	1	1.24949518923176	0.851851852	16.5	1	0.517948718	12	0.841100572505786	1.25248057930731	-0.411847529947592	0.700743442869835		-1.20415945787923	1.0492889071716	1.0595823097015	0.822942643391521	1.27877237851662	1	0.923076923076923
3	2	1	1.16133055923308	0.851851852	6	1	0.517948718	12	-0.422336517173886	1.25248057930731	-1.62998811148272	0.700743442869835		-1.20415945787923	0.975250872403827	1.0595823097015	0.29925187032419	1.27877237851662	1	0.923076923076923
3	2	1	1.22844592205861	0.851851852	15	0.87	0.517948718	12	0.539455515326588	1.25248057930731	-0.58586761302404	0.282868912718099		-1.20415945787923	1.0316123584828	1.0595823097015	0.748129675810474	1.11253196930946	1	0.923076923076923
3	2	1	1.20013251024616	0.851851852	15.5	0.61	0.517948718	12	0.133712139329214	1.25248057930731	-0.527860918665224	-0.552880147585375		-1.20415945787923	1.00783559711947	1.0595823097015	0.773067331670823	0.780051150895141	1	0.923076923076923
3	2	1	1.2600216698814	0.851851852	19.5	0.95	0.517948718	12	0.99194957030399	1.25248057930731	-0.0638073637946975	0.540022469734552		-1.20415945787923	1.05812873262464	1.0595823097015	0.972568578553616	1.21483375959079	1	0.923076923076923
3	2	1	1.30486585336528	0.851851852	30	1	0.517948718	12	1.63458601839868	1.25248057930731	1.15433321774043	0.700743442869835		-1.20415945787923	1.09578754450829	1.0595823097015	1.49625935162095	1.27877237851662	1	0.923076923076923
3	2	1	1.1804294335476	0.851851852	23.5	0.32	0.517948718	12	-0.148641429013745	1.25248057930731	0.400246191075829	-1.48506179177002		-1.20415945787923	0.99128953916333	1.0595823097015	1.17206982543641	0.40920716112532	1	0.923076923076923
3	2	1	1.3237811530538	0.851851852	38.5	0.95	0.517948718	12	1.90565040316659	1.25248057930731	2.1404470218403	0.540022469734552		-1.20415945787923	1.11167205075532	1.0595823097015	1.92019950124688	1.21483375959079	1	0.923076923076923
3	2	1	1.04859445673817	0.8	17	0.12	0.517948718	14	-2.03789338209955	-0.103297368443785	-0.353840835588776	-2.12794568431115		1.20415945787923	0.880578445646906	0.995085995024872	0.84788029925187	0.153452685421995	1	1.07692307692308
3	2	1	1.20687609202154	0.8	19	1	0.517948718	14	0.230350568282305	-0.103297368443785	-0.121814058153513	0.700743442869835		1.20415945787923	1.0134986565794	0.995085995024872	0.947630922693267	1.27877237851662	1	1.07692307692308
3	2	1	1.19616743160917	0.8	16.5	1	0.517948718	14	0.0768908560828062	-0.103297368443785	-0.411847529947592	0.700743442869835		1.20415945787923	1.00450584197859	0.995085995024872	0.822942643391521	1.27877237851662	1	1.07692307692308
3	2	1	1.12222349711041	0.8	6	1	0.517948718	14	-0.982757547182498	-0.103297368443785	-1.62998811148272	0.700743442869835		1.20415945787923	0.942409924450584	0.995085995024872	0.29925187032419	1.27877237851662	1	1.07692307692308
3	2	1	1.17858064488649	0.8	15	0.87	0.517948718	14	-0.175135366156799	-0.103297368443785	-0.58586761302404	0.282868912718099		1.20415945787923	0.98973698141799	0.995085995024872	0.748129675810474	1.11253196930946	1	1.07692307692308
3	2	1	1.15485883423985	0.8	15.5	0.61	0.517948718	14	-0.515079121444738	-0.103297368443785	-0.527860918665224	-0.552880147585375		1.20415945787923	0.969816110186106	0.995085995024872	0.773067331670823	0.780051150895141	1	1.07692307692308
3	2	1	1.20494700032803	0.8	19.5	0.95	0.517948718	14	0.202705854126413	-0.103297368443785	-0.0638073637946975	0.540022469734552		1.20415945787923	1.0118786627352	0.995085995024872	0.972568578553616	1.21483375959079	1	1.07692307692308
3	2	1	1.24223684562469	0.8	30	1	0.517948718	14	0.737085384975945	-0.103297368443785	1.15433321774043	0.700743442869835		1.20415945787923	1.04319356603145	0.995085995024872	1.49625935162095	1.27877237851662	1	1.07692307692308
3	2	1	1.13830554129536	0.8	23.5	0.32	0.517948718	14	-0.752294933077075	-0.103297368443785	0.400246191075829	-1.48506179177002		1.20415945787923	0.955915146970317	0.995085995024872	1.17206982543641	0.40920716112532	1	1.07692307692308
3	2	1	1.25791234966493	0.8	38.5	0.95	0.517948718	14	0.961722103852431	-0.103297368443785	2.1404470218403	0.540022469734552		1.20415945787923	1.05635738822581	0.995085995024872	1.92019950124688	1.21483375959079	1	1.07692307692308
3	2	1	1.03453053134973	0.76	17	0.12	0.517948718	13	-2.23943548535012	-1.14918321086353	-0.353840835588776	-2.12794568431115		0	0.868767979285325	0.945331695273628	0.84788029925187	0.153452685421995	1	1
3	2	1	1.20761033712229	0.76	19	1	0.517948718	13	0.240872616559681	-1.14918321086353	-0.121814058153513	0.700743442869835		0	1.01411525378281	0.945331695273628	0.947630922693267	1.27877237851662	1	1
3	2	1	1.19584299672849	0.76	16.5	1	0.517948718	13	0.07224156462156	-1.14918321086353	-0.411847529947592	0.700743442869835		0	1.00423339121261	0.945331695273628	0.822942643391521	1.27877237851662	1	1
3	2	1	1.11481058907436	0.76	6	1	0.517948718	13	-1.08898770949668	-1.14918321086353	-1.62998811148272	0.700743442869835		0	0.936184784698831	0.945331695273628	0.29925187032419	1.27877237851662	1	1
3	2	1	1.17653483710315	0.76	15	0.87	0.517948718	13	-0.204452672108921	-1.14918321086353	-0.58586761302404	0.282868912718099		0	0.988018972872008	0.945331695273628	0.748129675810474	1.11253196930946	1	1
3	2	1	1.15052582108281	0.76	15.5	0.61	0.517948718	13	-0.57717306470471	-1.14918321086353	-0.527860918665224	-0.552880147585375		0	0.966177374575522	0.945331695273628	0.773067331670823	0.780051150895141	1	1
3	2	1	1.20548994809246	0.76	19.5	0.95	0.517948718	13	0.210486529249188	-1.14918321086353	-0.0638073637946975	0.540022469734552		0	1.01233461412364	0.945331695273628	0.972568578553616	1.21483375959079	1	1
3	2	1	1.24652236383459	0.76	30	1	0.517948718	13	0.798498705203868	-1.14918321086353	1.15433321774043	0.700743442869835		0	1.04679241679765	0.945331695273628	1.49625935162095	1.27877237851662	1	1
3	2	1	1.13240054797529	0.76	23.5	0.32	0.517948718	13	-0.836916028577603	-1.14918321086353	0.400246191075829	-1.48506179177002		0	0.9509563091604	0.945331695273628	1.17206982543641	0.40920716112532	1	1
3	2	1	1.26379884410212	0.76	38.5	0.95	0.517948718	13	1.04607810240026	-1.14918321086353	2.1404470218403	0.540022469734552		0	1.06130069122393	0.945331695273628	1.92019950124688	1.21483375959079	1	1
3	2	2	1.31156873909198	0.8	33.5	0.99	0.555555555666667	12	0.85045981225058	-1.39044357430761	1.52515050128836	0.923692768185808			1.70688566046355	0.882352941176471	1.57647058823529	1.77737881508079	1	1
3	2	2	0	0.8	17.5	0	0.555555555666667	12	-1.2031080269656	-1.39044357430761	-0.466882806516846	-1.18821448471015			0	0.882352941176471	0.823529411764706	0	1	1
3	2	2	1.22514888738246	0.8	18	0.72	0.555555555666667	12	0.715149307470353	-1.39044357430761	-0.404631765647933	0.347718062850547			1.59441819973062	0.882352941176471	0.847058823529412	1.29263913824057	1	1
3	2	2	1.31379992821802	0.8	35	0.97	0.555555555666667	12	0.853953261046575	-1.39044357430761	1.7119036238951	0.881027975198011			1.7097893471797	0.882352941176471	1.64705882352941	1.74147217235189	1	1
3	2	2	0	0.8	18	0	0.555555555666667	12	-1.2031080269656	-1.39044357430761	-0.404631765647933	-1.18821448471015			0	0.882352941176471	0.847058823529412	0	1	1
3	2	2	1.26655423908337	0.8	20.5	1	0.555555555666667	12	0.77997907665446	-1.39044357430761	-0.0933765613033691	0.945025164679706			1.64830344339209	0.882352941176471	0.964705882352941	1.79533213644524	1	1
3	2	2	1.24710303003853	0.8	18	0.92	0.555555555666667	12	0.749523656257655	-1.39044357430761	-0.404631765647933	0.774365992728518			1.62298949010261	0.882352941176471	0.847058823529412	1.65170556552962	1	1
3	2	2	0	0.8	26.5	0	0.555555555666667	12	-1.2031080269656	-1.39044357430761	0.653635929123584	-1.18821448471015			0	0.882352941176471	1.24705882352941	0	1	1
3	2	2	0	0.8	7	0	0.555555555666667	12	-1.2031080269656	-1.39044357430761	-1.77415466476401	-1.18821448471015			0	0.882352941176471	0.329411764705882	0	1	1
3	2	2	1.25438613231672	0.8	18.5	0.97	0.555555555666667	12	0.760927057514815	-1.39044357430761	-0.34238072477902	0.881027975198011			1.63246777551138	0.882352941176471	0.870588235294118	1.74147217235189	1	1
3	2	2	1.32835478198491	0.96	33.5	0.99	0.555555555666667	12	0.876742291243248	0.695221787153808	1.52515050128836	0.923692768185808			1.72873114599236	1.05882352941176	1.57647058823529	1.77737881508079	1	1
3	2	2	0	0.96	17.5	0	0.555555555666667	12	-1.2031080269656	0.695221787153808	-0.466882806516846	-1.18821448471015			0	1.05882352941176	0.823529411764706	0	1	1
3	2	2	1.24104602093182	0.96	18	0.72	0.555555555666667	12	0.740039990832699	0.695221787153808	-0.404631765647933	0.347718062850547			1.61510685179217	1.05882352941176	0.847058823529412	1.29263913824057	1	1
3	2	2	1.33060879371294	0.96	35	0.97	0.555555555666667	12	0.880271474164383	0.695221787153808	1.7119036238951	0.881027975198011			1.73166453421855	1.05882352941176	1.64705882352941	1.74147217235189	1	1
3	2	2	0	0.96	18	0	0.555555555666667	12	-1.2031080269656	0.695221787153808	-0.404631765647933	-1.18821448471015			0	1.05882352941176	0.847058823529412	0	1	1
3	2	2	1.28287850785324	0.96	20.5	1	0.555555555666667	12	0.805538540177306	0.695221787153808	-0.0933765613033691	0.945025164679706			1.66954797251996	1.05882352941176	0.964705882352941	1.79533213644524	1	1
3	2	2	1.2632269398402	0.96	18	0.92	0.555555555666667	12	0.774769410920927	0.695221787153808	-0.404631765647933	0.774365992728518			1.64397327052584	1.05882352941176	0.847058823529412	1.65170556552962	1	1
3	2	2	0	0.96	26.5	0	0.555555555666667	12	-1.2031080269656	0.695221787153808	0.653635929123584	-1.18821448471015			0	1.05882352941176	1.24705882352941	0	1	1
3	2	2	0	0.96	7	0	0.555555555666667	12	-1.2031080269656	0.695221787153808	-1.77415466476401	-1.18821448471015			0	1.05882352941176	0.329411764705882	0	1	1
3	2	2	1.27058512299142	0.96	18.5	0.97	0.555555555666667	12	0.786290368857808	0.695221787153808	-0.34238072477902	0.881027975198011			1.65354926676114	1.05882352941176	0.870588235294118	1.74147217235189	1	1
3	2	2	1.32835478198491	0.96	33.5	0.99	0.555555555666667	12	0.876742291243248	0.695221787153808	1.52515050128836	0.923692768185808			1.72873114599236	1.05882352941176	1.57647058823529	1.77737881508079	1	1
3	2	2	0	0.96	17.5	0	0.555555555666667	12	-1.2031080269656	0.695221787153808	-0.466882806516846	-1.18821448471015			0	1.05882352941176	0.823529411764706	0	1	1
3	2	2	1.24104602093182	0.96	18	0.72	0.555555555666667	12	0.740039990832699	0.695221787153808	-0.404631765647933	0.347718062850547			1.61510685179217	1.05882352941176	0.847058823529412	1.29263913824057	1	1
3	2	2	1.33060879371294	0.96	35	0.97	0.555555555666667	12	0.880271474164383	0.695221787153808	1.7119036238951	0.881027975198011			1.73166453421855	1.05882352941176	1.64705882352941	1.74147217235189	1	1
3	2	2	0	0.96	18	0	0.555555555666667	12	-1.2031080269656	0.695221787153808	-0.404631765647933	-1.18821448471015			0	1.05882352941176	0.847058823529412	0	1	1
3	2	2	1.28287850785324	0.96	20.5	1	0.555555555666667	12	0.805538540177306	0.695221787153808	-0.0933765613033691	0.945025164679706			1.66954797251996	1.05882352941176	0.964705882352941	1.79533213644524	1	1
3	2	2	1.2632269398402	0.96	18	0.92	0.555555555666667	12	0.774769410920927	0.695221787153808	-0.404631765647933	0.774365992728518			1.64397327052584	1.05882352941176	0.847058823529412	1.65170556552962	1	1
3	2	2	0	0.96	26.5	0	0.555555555666667	12	-1.2031080269656	0.695221787153808	0.653635929123584	-1.18821448471015			0	1.05882352941176	1.24705882352941	0	1	1
3	2	2	0	0.96	7	0	0.555555555666667	12	-1.2031080269656	0.695221787153808	-1.77415466476401	-1.18821448471015			0	1.05882352941176	0.329411764705882	0	1	1
3	2	2	1.27058512299142	0.96	18.5	0.97	0.555555555666667	12	0.786290368857808	0.695221787153808	-0.34238072477902	0.881027975198011			1.65354926676114	1.05882352941176	0.870588235294118	1.74147217235189	1	1
3	2	3	1.16148521053377	0.8	30	0.25	0.52997076	12	0.167964617976359	-0.262769136406121	0.948803054707922	-1.38141104797602		-0.695221787153808	1.05861660850437	0.967741935483871	1.54639175257732	0.333333333333333	1	0.972972972972973
3	2	3	1.23486216908826	0.8	17.5	1	0.52997076	12	0.359602712983821	-0.262769136406121	-0.170068472070288	0.69070552398801		-0.695221787153808	1.12549483157845	0.967741935483871	0.902061855670103	1.33333333333333	1	0.972972972972973
3	2	3	0	0.8	14	0	0.52997076	12	-2.86547827078471	-0.262769136406121	-0.483352499568187	-2.07211657196403		-0.695221787153808	0	0.967741935483871	0.721649484536083	0	1	0.972972972972973
3	2	3	1.26893658655745	0.8	26	0.98	0.52997076	12	0.448594633348515	-0.262769136406121	0.590764166138895	0.635449082068969		-0.695221787153808	1.1565513994373	0.967741935483871	1.34020618556701	1.30666666666667	1	0.972972972972973
3	2	3	1.16423814038084	0.8	7.75	1	0.52997076	12	0.175154425812151	-0.262769136406121	-1.04278826295729	0.69070552398801		-0.695221787153808	1.0611257211747	0.967741935483871	0.399484536082474	1.33333333333333	1	0.972972972972973
3	2	3	0.956105597664037	0.8	0.5	1	0.52997076	12	-0.36842389606239	-0.262769136406121	-1.69173374848865	0.69070552398801		-0.695221787153808	0.871426735348617	0.967741935483871	0.0257731958762887	1.33333333333333	1	0.972972972972973
3	2	3	1.20164194617433	0.8	12.25	0.98	0.52997076	12	0.272841686629462	-0.262769136406121	-0.639994513317136	0.635449082068969		-0.695221787153808	1.09521680531004	0.967741935483871	0.631443298969072	1.30666666666667	1	0.972972972972973
3	2	3	1.29582260170927	0.8	40.5	0.84	0.52997076	12	0.518812653112994	-0.262769136406121	1.88865513720162	0.248653988635683		-0.695221787153808	1.18105621613069	0.967741935483871	2.08762886597938	1.12	1	0.972972972972973
3	2	3	1.18103502484493	0.8	21	0.45	0.52997076	12	0.219022732759873	-0.262769136406121	0.143215555427611	-0.828846628785612		-0.695221787153808	1.07643496549701	0.967741935483871	1.08247422680412	0.6	1	0.972972972972973
3	2	3	1.26533378120626	0.8	24.5	1	0.52997076	12	0.439185211538369	-0.262769136406121	0.45649958292551	0.69070552398801		-0.695221787153808	1.1532676817047	0.967741935483871	1.26288659793814	1.33333333333333	1	0.972972972972973
3	2	3	1.19142947980375	0.72	30	0.25	0.52997076	12	0.246169858863088	-1.05107654562449	0.948803054707922	-1.38141104797602		-0.695221787153808	1.0859088206576	0.870967741935484	1.54639175257732	0.333333333333333	1	0.972972972972973
3	2	3	1.26332491258755	0.72	17.5	1	0.52997076	12	0.433938663264991	-1.05107654562449	-0.170068472070288	0.69070552398801		-0.695221787153808	1.15143673141383	0.870967741935484	0.902061855670103	1.33333333333333	1	0.972972972972973
3	2	3	0	0.72	14	0	0.52997076	12	-2.86547827078471	-1.05107654562449	-0.483352499568187	-2.07211657196403		-0.695221787153808	0	0.870967741935484	0.721649484536083	0	1	0.972972972972973
3	2	3	1.29676017463381	0.72	26	0.98	0.52997076	12	0.521261305833534	-1.05107654562449	0.590764166138895	0.635449082068969		-0.695221787153808	1.18191075156567	0.870967741935484	1.34020618556701	1.30666666666667	1	0.972972972972973
3	2	3	1.19412422116122	0.72	7.75	1	0.52997076	12	0.253207696223162	-1.05107654562449	-1.04278826295729	0.69070552398801		-0.695221787153808	1.0883648983853	0.870967741935484	0.399484536082474	1.33333333333333	1	0.972972972972973
3	2	3	0.990939720730416	0.72	0.5	1	0.52997076	12	-0.277447857845446	-1.05107654562449	-1.69173374848865	0.69070552398801		-0.695221787153808	0.903175724389818	0.870967741935484	0.0257731958762887	1.33333333333333	1	0.972972972972973
3	2	3	1.23075756046774	0.72	12.25	0.98	0.52997076	12	0.34888273504683	-1.05107654562449	-0.639994513317136	0.635449082068969		-0.695221787153808	1.12175375350213	0.870967741935484	0.631443298969072	1.30666666666667	1	0.972972972972973
3	2	3	1.32316343311218	0.72	40.5	0.84	0.52997076	12	0.590218513333856	-1.05107654562449	1.88865513720162	0.248653988635683		-0.695221787153808	1.20597556762216	0.870967741935484	2.08762886597938	1.12	1	0.972972972972973
3	2	3	1.21057047177767	0.72	21	0.45	0.52997076	12	0.296160255176819	-1.05107654562449	0.143215555427611	-0.828846628785612		-0.695221787153808	1.10335456324913	0.870967741935484	1.08247422680412	0.6	1	0.972972972972973
3	2	3	1.29322349891692	0.72	24.5	1	0.52997076	12	0.512024594331781	-1.05107654562449	0.45649958292551	0.69070552398801		-0.695221787153808	1.17868730660155	0.870967741935484	1.26288659793814	1.33333333333333	1	0.972972972972973
3	2	3	1.21570483829544	0.96	30	0.25	0.52997076	13	0.309569644689808	1.31384568203061	0.948803054707922	-1.38141104797602		1.39044357430761	1.10803419723892	1.16129032258065	1.54639175257732	0.333333333333333	1	1.05405405405405
3	2	3	1.2824168327851	0.96	17.5	1	0.52997076	13	0.483800899159873	1.31384568203061	-0.170068472070288	0.69070552398801		1.39044357430761	1.16883774834118	1.16129032258065	0.902061855670103	1.33333333333333	1	1.05405405405405
3	2	3	0	0.96	14	0	0.52997076	13	-2.86547827078471	1.31384568203061	-0.483352499568187	-2.07211657196403		1.39044357430761	0	1.16129032258065	0.721649484536083	0	1	1.05405405405405
3	2	3	1.3133555295342	0.96	26	0.98	0.52997076	13	0.564603279413998	1.31384568203061	0.590764166138895	0.635449082068969		1.39044357430761	1.19703631507887	1.16129032258065	1.34020618556701	1.30666666666667	1	1.05405405405405
3	2	3	1.21821000085835	0.96	7.75	1	0.52997076	13	0.316112360423706	1.31384568203061	-1.04278826295729	0.69070552398801		1.39044357430761	1.11031748648966	1.16129032258065	0.399484536082474	1.33333333333333	1	1.05405405405405
3	2	3	1.0281821400046	0.96	0.5	1	0.52997076	13	-0.180182089084074	1.31384568203061	-1.69173374848865	0.69070552398801		1.39044357430761	0.937119715434195	1.16129032258065	0.0257731958762887	1.33333333333333	1	1.05405405405405
3	2	3	1.25222940678139	0.96	12.25	0.98	0.52997076	13	0.40496060751391	1.31384568203061	-0.639994513317136	0.635449082068969		1.39044357430761	1.14132391497878	1.16129032258065	0.631443298969072	1.30666666666667	1	1.05405405405405
3	2	3	1.33775022034672	0.96	40.5	0.84	0.52997076	13	0.628314724637443	1.31384568203061	1.88865513720162	0.248653988635683		1.39044357430761	1.21927045514304	1.16129032258065	2.08762886597938	1.12	1	1.05405405405405
3	2	3	1.23349115573371	0.96	21	0.45	0.52997076	13	0.356022046890927	1.31384568203061	0.143215555427611	-0.828846628785612		1.39044357430761	1.12424524398624	1.16129032258065	1.08247422680412	0.6	1	1.05405405405405
3	2	3	1.31008543509113	0.96	24.5	1	0.52997076	13	0.556062796380771	1.31384568203061	0.45649958292551	0.69070552398801		1.39044357430761	1.19405584123606	1.16129032258065	1.26288659793814	1.33333333333333	1	1.05405405405405
3	2	4	1.33893441416524	0.88	37.5	0.95	0.634343434333333	12	0.799722320345526	-0.358057437019716	0.912870929175277	0.912870929175282			1.03227129914134	0.970588235294118	1.45631067961165	1.01063829787234	1	1
3	2	4	1.2447747699309	0.88	14	0.93	0.634343434333333	12	-0.99924024242954	-0.358057437019716	-0.912870929175277	-0.912870929175272			0.959677528115542	0.970588235294118	0.54368932038835	0.98936170212766	1	1
3	2	4	1.33973676452886	0.84	37.5	0.95	0.634343434333333	12	0.815051586700751	-0.895143592549291	0.912870929175277	0.912870929175282			1.03288988302675	0.926470588235294	1.45631067961165	1.01063829787234	1	1
3	2	4	1.2453375552957	0.84	14	0.93	0.634343434333333	12	-0.988487973658927	-0.895143592549291	-0.912870929175277	-0.912870929175272			0.960111415820208	0.926470588235294	0.54368932038835	0.98936170212766	1	1
3	2	4	1.3543920240837	1	37.5	0.95	0.634343434333333	12	1.09504694459839	1.25320102956901	0.912870929175277	0.912870929175282			1.04418857223802	1.10294117647059	1.45631067961165	1.01063829787234	1	1
3	2	4	1.25928097512026	1	14	0.93	0.634343434333333	12	-0.722092635556203	1.25320102956901	-0.912870929175277	-0.912870929175272			0.970861301658152	1.10294117647059	0.54368932038835	0.98936170212766	1	1
3	3	1	1.15273873991823	0.888888889	16	1	0.362657005	10	0.344086048500337	-0.995916846876324	0.109824161748539	0.51915804265853		0.695221787153808	1.12304545024603	0.949367088688712	1.08108108108108	1.19617224880383	1	1.03448275862069
3	3	1	0.895912169284798	0.888888889	1	1	0.362657005	10	-0.35560755049522	-0.995916846876324	-1.26297786010819	0.51915804265853		0.695221787153808	0.872834451288341	0.949367088688712	0.0675675675675676	1.19617224880383	1	1.03448275862069
3	3	1	1.14941644992476	0.888888889	15.5	1	0.362657005	10	0.335034862570841	-0.995916846876324	0.0640640943533141	0.51915804265853		0.695221787153808	1.11980873881059	0.949367088688712	1.0472972972973	1.19617224880383	1	1.03448275862069
3	3	1	1.09399353304068	0.888888889	9	1	0.362657005	10	0.184041684233375	-0.995916846876324	-0.530816781784603	0.51915804265853		0.695221787153808	1.06581345567259	0.949367088688712	0.608108108108108	1.19617224880383	1	1.03448275862069
3	3	1	1.1790053796001	0.888888889	20.5	1	0.362657005	10	0.415646399935932	-0.995916846876324	0.521664768305558	0.51915804265853		0.695221787153808	1.14863549000653	0.949367088688712	1.38513513513514	1.19617224880383	1	1.03448275862069
3	3	1	1.03707021980723	0.888888889	5	1	0.362657005	10	0.0289608535980132	-0.995916846876324	-0.896897320946399	0.51915804265853		0.695221787153808	1.01035642475482	0.949367088688712	0.337837837837838	1.19617224880383	1	1.03448275862069
3	3	1	0	0.888888889	10.5	0	0.362657005	10	-2.79641423402766	-0.995916846876324	-0.39353657959893	-2.64643977843007		0.695221787153808	0	0.949367088688712	0.70945945945946	0	1	1.03448275862069
3	3	1	1.22236747259996	0.888888889	30.5	1	0.362657005	10	0.533781290871172	-0.995916846876324	1.43686611621005	0.51915804265853		0.695221787153808	1.19088062289769	0.949367088688712	2.06081081081081	1.19617224880383	1	1.03448275862069
3	3	1	1.21446578727765	0.888888889	35.5	0.8	0.362657005	10	0.512254084291022	-0.995916846876324	1.89446679016229	-0.113961521559189		0.695221787153808	1.18318247635052	0.949367088688712	2.39864864864865	0.956937799043062	1	1.03448275862069
3	3	1	0.974442896336484	0.888888889	4.5	0.56	0.362657005	10	-0.141659877919869	-0.995916846876324	-0.942657388341623	-0.873704998620452		0.695221787153808	0.949342312667377	0.949367088688712	0.304054054054054	0.669856459330144	1	1.03448275862069
3	3	1	1.16446817976526	0.92	16	1	0.362657005	10	0.376041519309018	-0.342346417426712	0.109824161748539	0.51915804265853		0.695221787153808	1.13447275254618	0.982594936669992	1.08108108108108	1.19617224880383	1	1.03448275862069
3	3	1	0.905028326774735	0.92	1	1	0.362657005	10	-0.330771658214245	-0.342346417426712	-1.26297786010819	0.51915804265853		0.695221787153808	0.881715786527865	0.982594936669992	0.0675675675675676	1.19617224880383	1	1.03448275862069
3	3	1	1.16111208453971	0.92	15.5	1	0.362657005	10	0.36689823502521	-0.342346417426712	0.0640640943533141	0.51915804265853		0.695221787153808	1.13120310666448	0.982594936669992	1.0472972972973	1.19617224880383	1	1.03448275862069
3	3	1	1.10512522393861	0.92	9	1	0.362657005	10	0.214368658767469	-0.342346417426712	-0.530816781784603	0.51915804265853		0.695221787153808	1.07665840638306	0.982594936669992	0.608108108108108	1.19617224880383	1	1.03448275862069
3	3	1	1.1910020898697	0.92	20.5	1	0.362657005	10	0.448330017382291	-0.342346417426712	0.521664768305558	0.51915804265853		0.695221787153808	1.16032317813537	0.982594936669992	1.38513513513514	1.19617224880383	1	1.03448275862069
